Country,Date,Forecast Active Cases,Forecast Active Cases Lower Bound,Forecast Active Cases Upper Bound,Forecast Confirmed Cases,Forecast Confirmed Cases Lower Bound,Forecast Confirmed Cases Upper Bound,Forecast New Cases,Forecast New Cases Lower Bound,Forecast New Cases Upper Bound,Lang,Lat,Province,uid
Mauritius,2020-03-18,3,3,3,3,3,3,3,3,3,57.5,-20.2,,Mauritius
Australia,2020-03-18,34,34,34,37,37,37,8,8,8,138.6007,-34.9285,South Australia,Australia - South Australia
Canada,2020-03-18,89,89,89,94,94,94,20,20,20,-73.5491,52.9399,Quebec,Canada - Quebec
Brunei,2020-03-18,68,68,68,68,68,68,12,12,12,114.7277,4.5353,,Brunei
Thailand,2020-03-18,169,169,169,212,212,212,35,35,35,101.0,15.0,,Thailand
Bosnia and Herzegovina,2020-03-18,36,36,36,38,38,38,12,12,12,17.6791,43.9159,,Bosnia and Herzegovina
France,2020-03-18,18,18,18,19,19,19,3,3,3,-61.0242,14.6415,Martinique,France - Martinique
Serbia,2020-03-18,82,82,82,83,83,83,18,18,18,21.0059,44.0165,,Serbia
Singapore,2020-03-18,199,199,199,313,313,313,47,47,47,103.8333,1.2833,,Singapore
Armenia,2020-03-18,83,83,83,84,84,84,6,6,6,45.0382,40.0691,,Armenia
Malta,2020-03-18,36,36,36,38,38,38,0,0,0,14.3754,35.9375,,Malta
France,2020-03-18,27,27,27,27,27,27,9,9,9,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Canada,2020-03-18,215,215,215,221,221,221,36,36,36,-85.3232,51.2538,Ontario,Canada - Ontario
Moldova,2020-03-18,28,28,28,30,30,30,0,0,0,28.3699,47.4116,,Moldova
France,2020-03-18,3,3,3,3,3,3,2,2,2,45.1662,-12.8275,Mayotte,France - Mayotte
US,2020-03-18,7560,7560,7560,7783,7783,7783,1362,1362,1362,-95.7129,37.0902,,US
Finland,2020-03-18,326,326,326,336,336,336,15,15,15,26.0,64.0,,Finland
Lebanon,2020-03-18,127,127,127,133,133,133,13,13,13,35.8623,33.8547,,Lebanon
New Zealand,2020-03-18,20,20,20,20,20,20,8,8,8,174.886,-40.9006,,New Zealand
Australia,2020-03-18,86,86,86,94,94,94,16,16,16,153.4,-28.0167,Queensland,Australia - Queensland
Afghanistan,2020-03-18,21,21,21,22,22,22,0,0,0,65.0,33.0,,Afghanistan
Egypt,2020-03-18,158,158,158,196,196,196,0,0,0,30.0,26.0,,Egypt
Canada,2020-03-18,7,7,7,12,12,12,5,5,5,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Ghana,2020-03-18,7,7,7,7,7,7,0,0,0,-1.0232,7.9465,,Ghana
Egypt,2020-03-19,218,218,218,256,256,256,60,60,60,30.0,26.0,,Egypt
Iceland,2020-03-19,324,324,324,330,330,330,80,80,80,-19.0208,64.9631,,Iceland
Israel,2020-03-19,416,416,416,427,427,427,123,123,123,35.0,31.0,,Israel
United Kingdom,2020-03-19,2487,2487,2487,2689,2689,2689,63,63,63,-3.4360000000000004,55.3781,,United Kingdom
US,2020-03-19,13356,13356,13356,13677,13677,13677,5894,5894,5894,-95.7129,37.0902,,US
Dominican Republic,2020-03-19,32,32,32,34,34,34,13,13,13,-70.1627,18.7357,,Dominican Republic
Canada,2020-03-19,251,251,251,257,257,257,36,36,36,-85.3232,51.2538,Ontario,Canada - Ontario
Austria,2020-03-19,1998,1998,1998,2013,2013,2013,367,367,367,14.5501,47.5162,,Austria
Canada,2020-03-19,219,219,219,231,231,231,45,45,45,-123.1207,49.2827,British Columbia,Canada - British Columbia
Uzbekistan,2020-03-19,23,23,23,23,23,23,8,8,8,64.5853,41.3775,,Uzbekistan
Armenia,2020-03-19,114,114,114,115,115,115,31,31,31,45.0382,40.0691,,Armenia
France,2020-03-19,33,33,33,33,33,33,6,6,6,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Cuba,2020-03-19,10,10,10,11,11,11,4,4,4,-80.0,22.0,,Cuba
Saudi Arabia,2020-03-19,268,268,268,274,274,274,103,103,103,45.0,24.0,,Saudi Arabia
Singapore,2020-03-19,231,231,231,345,345,345,32,32,32,103.8333,1.2833,,Singapore
Canada,2020-03-19,11,11,11,16,16,16,8,8,8,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
United Kingdom,2020-03-19,11,11,11,11,11,11,5,5,5,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Bulgaria,2020-03-19,91,91,91,94,94,94,2,2,2,25.4858,42.7339,,Bulgaria
New Zealand,2020-03-19,28,28,28,28,28,28,8,8,8,174.886,-40.9006,,New Zealand
Hungary,2020-03-19,70,70,70,73,73,73,15,15,15,19.5033,47.1625,,Hungary
Morocco,2020-03-19,60,60,60,63,63,63,14,14,14,-7.0926,31.7917,,Morocco
Norway,2020-03-19,1738,1738,1738,1746,1746,1746,196,196,196,8.4689,60.472,,Norway
Italy,2020-03-19,33190,33190,33190,41035,41035,41035,5322,5322,5322,12.0,43.0,,Italy
Andorra,2020-03-19,52,52,52,53,53,53,14,14,14,1.5218,42.5063,,Andorra
Cyprus,2020-03-19,67,67,67,67,67,67,18,18,18,33.4299,35.1264,,Cyprus
Brazil,2020-03-19,613,613,613,621,621,621,249,249,249,-51.9253,-14.235,,Brazil
Russia,2020-03-19,189,189,189,199,199,199,52,52,52,90.0,60.0,,Russia
Malaysia,2020-03-19,823,823,823,900,900,900,110,110,110,112.5,2.5,,Malaysia
Moldova,2020-03-19,47,47,47,49,49,49,19,19,19,28.3699,47.4116,,Moldova
Philippines,2020-03-19,192,192,192,217,217,217,15,15,15,122.0,13.0,,Philippines
Australia,2020-03-19,136,136,136,144,144,144,50,50,50,153.4,-28.0167,Queensland,Australia - Queensland
Belgium,2020-03-19,1743,1743,1743,1795,1795,1795,309,309,309,4.0,50.8333,,Belgium
Canada,2020-03-19,6,6,6,11,11,11,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Indonesia,2020-03-19,275,275,275,311,311,311,84,84,84,113.9213,-0.7893,,Indonesia
Sri Lanka,2020-03-19,57,57,57,60,60,60,9,9,9,81.0,7.0,,Sri Lanka
Canada,2020-03-19,115,115,115,121,121,121,27,27,27,-73.5491,52.9399,Quebec,Canada - Quebec
Romania,2020-03-19,252,252,252,277,277,277,17,17,17,24.9668,45.9432,,Romania
Canada,2020-03-19,12,12,12,17,17,17,2,2,2,-98.8139,53.7609,Manitoba,Canada - Manitoba
Iraq,2020-03-19,136,136,136,192,192,192,28,28,28,44.0,33.0,,Iraq
Ecuador,2020-03-19,196,196,196,199,199,199,88,88,88,-78.1834,-1.8312,,Ecuador
Australia,2020-03-19,39,39,39,42,42,42,5,5,5,138.6007,-34.9285,South Australia,Australia - South Australia
Australia,2020-03-19,51,51,51,52,52,52,17,17,17,115.8605,-31.9505,Western Australia,Australia - Western Australia
Mauritius,2020-03-19,3,3,3,3,3,3,0,0,0,57.5,-20.2,,Mauritius
France,2020-03-19,14,14,14,14,14,14,2,2,2,55.2471,-21.1351,Reunion,France - Reunion
Chile,2020-03-19,238,238,238,238,238,238,0,0,0,-71.543,-35.6751,,Chile
Qatar,2020-03-19,456,456,456,460,460,460,8,8,8,51.1839,25.3548,,Qatar
Iran,2020-03-19,11413,11413,11413,18407,18407,18407,1046,1046,1046,53.0,32.0,,Iran
Mexico,2020-03-19,113,113,113,118,118,118,25,25,25,-102.5528,23.6345,,Mexico
Albania,2020-03-19,62,62,62,64,64,64,5,5,5,20.1683,41.1533,,Albania
Spain,2020-03-19,16026,16026,16026,17963,17963,17963,4053,4053,4053,-4.0,40.0,,Spain
United Arab Emirates,2020-03-19,109,109,109,140,140,140,27,27,27,54.0,24.0,,United Arab Emirates
Brunei,2020-03-19,75,75,75,75,75,75,7,7,7,114.7277,4.5353,,Brunei
Sweden,2020-03-19,1412,1412,1412,1439,1439,1439,160,160,160,16.0,63.0,,Sweden
Serbia,2020-03-19,102,102,102,103,103,103,20,20,20,21.0059,44.0165,,Serbia
Malta,2020-03-19,51,51,51,53,53,53,15,15,15,14.3754,35.9375,,Malta
Poland,2020-03-19,349,349,349,355,355,355,104,104,104,19.1451,51.9194,,Poland
Cote d'Ivoire,2020-03-19,8,8,8,9,9,9,3,3,3,-5.5471,7.54,,Cote d'Ivoire
France,2020-03-19,3,3,3,3,3,3,0,0,0,45.1662,-12.8275,Mayotte,France - Mayotte
India,2020-03-19,175,175,175,194,194,194,38,38,38,78.0,21.0,,India
Australia,2020-03-19,298,298,298,307,307,307,40,40,40,151.2093,-33.8688,New South Wales,Australia - New South Wales
France,2020-03-19,22,22,22,23,23,23,4,4,4,-61.0242,14.6415,Martinique,France - Martinique
Latvia,2020-03-19,85,85,85,86,86,86,15,15,15,24.6032,56.8796,,Latvia
Portugal,2020-03-19,779,779,779,785,785,785,337,337,337,-8.2245,39.3999,,Portugal
Ireland,2020-03-19,549,549,549,557,557,557,265,265,265,-7.6921,53.1424,,Ireland
Thailand,2020-03-19,229,229,229,272,272,272,60,60,60,101.0,15.0,,Thailand
Croatia,2020-03-19,99,99,99,105,105,105,24,24,24,15.2,45.1,,Croatia
Ghana,2020-03-19,11,11,11,11,11,11,4,4,4,-1.0232,7.9465,,Ghana
Canada,2020-03-19,114,114,114,119,119,119,22,22,22,-116.5765,53.9333,Alberta,Canada - Alberta
Australia,2020-03-19,113,113,113,121,121,121,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Senegal,2020-03-19,29,29,29,31,31,31,0,0,0,-14.4524,14.4974,,Senegal
Venezuela,2020-03-19,42,42,42,42,42,42,6,6,6,-66.5897,6.4238,,Venezuela
Jordan,2020-03-19,68,68,68,69,69,69,17,17,17,36.51,31.24,,Jordan
Lithuania,2020-03-19,35,35,35,36,36,36,9,9,9,23.8813,55.1694,,Lithuania
Canada,2020-03-19,9,9,9,14,14,14,2,2,2,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
Germany,2020-03-19,15163,15163,15163,15320,15320,15320,2993,2993,2993,9.0,51.0,,Germany
Slovenia,2020-03-19,285,285,285,286,286,286,11,11,11,14.9955,46.1512,,Slovenia
Bahrain,2020-03-19,177,177,177,278,278,278,22,22,22,50.55,26.0275,,Bahrain
Turkey,2020-03-19,189,189,189,192,192,192,94,94,94,35.2433,38.9637,,Turkey
Vietnam,2020-03-19,69,69,69,85,85,85,10,10,10,108.0,16.0,,Vietnam
"Korea, South",2020-03-19,6934,6934,6934,8565,8565,8565,152,152,152,128.0,36.0,,"Korea, South"
Canada,2020-03-19,0,0,0,3,3,3,0,0,0,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Afghanistan,2020-03-19,21,21,21,22,22,22,0,0,0,65.0,33.0,,Afghanistan
Ukraine,2020-03-19,14,14,14,16,16,16,2,2,2,31.1656,48.3794,,Ukraine
San Marino,2020-03-19,104,104,104,119,119,119,0,0,0,12.4578,43.9424,,San Marino
Denmark,2020-03-19,72,72,72,72,72,72,14,14,14,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Estonia,2020-03-19,266,266,266,267,267,267,9,9,9,25.0136,58.5953,,Estonia
Switzerland,2020-03-19,4019,4019,4019,4075,4075,4075,1047,1047,1047,8.2275,46.8182,,Switzerland
Oman,2020-03-19,36,36,36,48,48,48,9,9,9,57.0,21.0,,Oman
Algeria,2020-03-19,46,46,46,87,87,87,13,13,13,1.6596,28.0339,,Algeria
Slovakia,2020-03-19,122,122,122,123,123,123,18,18,18,19.699,48.669,,Slovakia
Burkina Faso,2020-03-19,32,32,32,33,33,33,13,13,13,-1.5616,12.2383,,Burkina Faso
Denmark,2020-03-19,1144,1144,1144,1151,1151,1151,94,94,94,9.5018,56.2639,,Denmark
Colombia,2020-03-19,101,101,101,102,102,102,9,9,9,-74.2973,4.5709,,Colombia
Tunisia,2020-03-19,38,38,38,39,39,39,10,10,10,9.0,34.0,,Tunisia
Kazakhstan,2020-03-19,44,44,44,44,44,44,9,9,9,66.9237,48.0196,,Kazakhstan
Pakistan,2020-03-19,439,439,439,454,454,454,155,155,155,69.3451,30.3753,,Pakistan
North Macedonia,2020-03-19,47,47,47,48,48,48,13,13,13,21.7453,41.6086,,North Macedonia
United Kingdom,2020-03-19,8,8,8,10,10,10,2,2,2,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Lebanon,2020-03-19,149,149,149,157,157,157,24,24,24,35.8623,33.8547,,Lebanon
Luxembourg,2020-03-19,331,331,331,335,335,335,132,132,132,6.1296,49.8153,,Luxembourg
Australia,2020-03-19,7,7,7,10,10,10,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Argentina,2020-03-19,91,91,91,97,97,97,18,18,18,-63.6167,-38.4161,,Argentina
France,2020-03-19,10616,10616,10616,10871,10871,10871,1828,1828,1828,2.2137,46.2276,,France
Czechia,2020-03-19,691,691,691,694,694,694,230,230,230,15.472999999999999,49.8175,,Czechia
Bosnia and Herzegovina,2020-03-19,61,61,61,63,63,63,25,25,25,17.6791,43.9159,,Bosnia and Herzegovina
Japan,2020-03-19,745,745,745,924,924,924,35,35,35,138.0,36.0,,Japan
Peru,2020-03-19,233,233,233,234,234,234,89,89,89,-75.0152,-9.19,,Peru
Taiwan*,2020-03-19,81,81,81,108,108,108,8,8,8,121.0,23.7,,Taiwan*
Australia,2020-03-19,4,4,4,4,4,4,1,1,1,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Kuwait,2020-03-19,130,130,130,148,148,148,6,6,6,47.75,29.5,,Kuwait
Costa Rica,2020-03-19,68,68,68,69,69,69,19,19,19,-83.7534,9.7489,,Costa Rica
Uruguay,2020-03-19,79,79,79,79,79,79,29,29,29,-55.7658,-32.5228,,Uruguay
South Africa,2020-03-19,150,150,150,150,150,150,34,34,34,22.9375,-30.5595,,South Africa
Netherlands,2020-03-19,2382,2382,2382,2460,2460,2460,409,409,409,5.2913,52.1326,,Netherlands
Finland,2020-03-19,390,390,390,400,400,400,64,64,64,26.0,64.0,,Finland
Panama,2020-03-19,108,108,108,109,109,109,23,23,23,-80.7821,8.538,,Panama
Greece,2020-03-19,404,404,404,418,418,418,0,0,0,21.8243,39.0742,,Greece
Azerbaijan,2020-03-19,37,37,37,44,44,44,16,16,16,47.5769,40.1431,,Azerbaijan
Estonia,2020-03-20,282,282,282,283,283,283,16,16,16,25.0136,58.5953,,Estonia
Ecuador,2020-03-20,362,362,362,367,367,367,168,168,168,-78.1834,-1.8312,,Ecuador
Ghana,2020-03-20,16,16,16,16,16,16,5,5,5,-1.0232,7.9465,,Ghana
Andorra,2020-03-20,74,74,74,75,75,75,22,22,22,1.5218,42.5063,,Andorra
Turkey,2020-03-20,355,355,355,359,359,359,167,167,167,35.2433,38.9637,,Turkey
Afghanistan,2020-03-20,23,23,23,24,24,24,2,2,2,65.0,33.0,,Afghanistan
Canada,2020-03-20,12,12,12,17,17,17,0,0,0,-98.8139,53.7609,Manitoba,Canada - Manitoba
Sri Lanka,2020-03-20,70,70,70,73,73,73,13,13,13,81.0,7.0,,Sri Lanka
France,2020-03-20,28,28,28,28,28,28,14,14,14,55.2471,-21.1351,Reunion,France - Reunion
Canada,2020-03-20,133,133,133,139,139,139,18,18,18,-73.5491,52.9399,Quebec,Canada - Quebec
United Arab Emirates,2020-03-20,107,107,107,140,140,140,0,0,0,54.0,24.0,,United Arab Emirates
Greece,2020-03-20,470,470,470,495,495,495,77,77,77,21.8243,39.0742,,Greece
Chile,2020-03-20,428,428,428,434,434,434,196,196,196,-71.543,-35.6751,,Chile
Venezuela,2020-03-20,42,42,42,42,42,42,0,0,0,-66.5897,6.4238,,Venezuela
Colombia,2020-03-20,127,127,127,128,128,128,26,26,26,-74.2973,4.5709,,Colombia
Germany,2020-03-20,19601,19601,19601,19848,19848,19848,4528,4528,4528,9.0,51.0,,Germany
Indonesia,2020-03-20,322,322,322,369,369,369,58,58,58,113.9213,-0.7893,,Indonesia
Denmark,2020-03-20,1245,1245,1245,1255,1255,1255,104,104,104,9.5018,56.2639,,Denmark
Finland,2020-03-20,440,440,440,450,450,450,50,50,50,26.0,64.0,,Finland
Croatia,2020-03-20,122,122,122,128,128,128,23,23,23,15.2,45.1,,Croatia
Sweden,2020-03-20,1607,1607,1607,1639,1639,1639,200,200,200,16.0,63.0,,Sweden
United Kingdom,2020-03-20,14,14,14,14,14,14,3,3,3,-2.3644,49.3723,Channel Islands,United Kingdom - Channel Islands
Ukraine,2020-03-20,26,26,26,29,29,29,13,13,13,31.1656,48.3794,,Ukraine
France,2020-03-20,12150,12150,12150,12612,12612,12612,1741,1741,1741,2.2137,46.2276,,France
Taiwan*,2020-03-20,107,107,107,135,135,135,27,27,27,121.0,23.7,,Taiwan*
Hungary,2020-03-20,80,80,80,85,85,85,12,12,12,19.5033,47.1625,,Hungary
Egypt,2020-03-20,238,238,238,285,285,285,29,29,29,30.0,26.0,,Egypt
Cyprus,2020-03-20,67,67,67,67,67,67,0,0,0,33.4299,35.1264,,Cyprus
Czechia,2020-03-20,829,829,829,833,833,833,139,139,139,15.472999999999999,49.8175,,Czechia
Costa Rica,2020-03-20,88,88,88,89,89,89,20,20,20,-83.7534,9.7489,,Costa Rica
Australia,2020-03-20,6,6,6,6,6,6,2,2,2,149.0124,-35.4735,Australian Capital Territory,Australia - Australian Capital Territory
Canada,2020-03-20,15,15,15,20,20,20,4,4,4,-106.4509,52.9399,Saskatchewan,Canada - Saskatchewan
France,2020-03-20,45,45,45,45,45,45,12,12,12,-61.5833,16.25,Guadeloupe,France - Guadeloupe
Cuba,2020-03-20,15,15,15,16,16,16,5,5,5,-80.0,22.0,,Cuba
Canada,2020-03-20,301,301,301,308,308,308,51,51,51,-85.3232,51.2538,Ontario,Canada - Ontario
Iceland,2020-03-20,404,404,404,409,409,409,79,79,79,-19.0208,64.9631,,Iceland
Armenia,2020-03-20,135,135,135,136,136,136,21,21,21,45.0382,40.0691,,Armenia
Thailand,2020-03-20,279,279,279,322,322,322,50,50,50,101.0,15.0,,Thailand
Canada,2020-03-20,10,10,10,15,15,15,1,1,1,-63.7443,44.681999999999995,Nova Scotia,Canada - Nova Scotia
India,2020-03-20,219,219,219,244,244,244,50,50,50,78.0,21.0,,India
France,2020-03-20,31,31,31,32,32,32,9,9,9,-61.0242,14.6415,Martinique,France - Martinique
France,2020-03-20,6,6,6,6,6,6,3,3,3,45.1662,-12.8275,Mayotte,France - Mayotte
Tunisia,2020-03-20,53,53,53,54,54,54,15,15,15,9.0,34.0,,Tunisia
Cote d'Ivoire,2020-03-20,8,8,8,9,9,9,0,0,0,-5.5471,7.54,,Cote d'Ivoire
Switzerland,2020-03-20,5225,5225,5225,5294,5294,5294,1219,1219,1219,8.2275,46.8182,,Switzerland
Canada,2020-03-20,6,6,6,11,11,11,0,0,0,-66.4619,46.5653,New Brunswick,Canada - New Brunswick
Canada,2020-03-20,0,0,0,4,4,4,1,1,1,-57.6604,53.1355,Newfoundland and Labrador,Canada - Newfoundland and Labrador
Dominican Republic,2020-03-20,70,70,70,72,72,72,38,38,38,-70.1627,18.7357,,Dominican Republic
Vietnam,2020-03-20,75,75,75,91,91,91,6,6,6,108.0,16.0,,Vietnam
Denmark,2020-03-20,80,80,80,80,80,80,8,8,8,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Argentina,2020-03-20,122,122,122,128,128,128,31,31,31,-63.6167,-38.4161,,Argentina
Italy,2020-03-20,38549,38549,38549,47021,47021,47021,5986,5986,5986,12.0,43.0,,Italy
Pakistan,2020-03-20,485,485,485,501,501,501,47,47,47,69.3451,30.3753,,Pakistan
Brunei,2020-03-20,77,77,77,78,78,78,3,3,3,114.7277,4.5353,,Brunei
Mauritius,2020-03-20,12,12,12,12,12,12,9,9,9,57.5,-20.2,,Mauritius
Australia,2020-03-20,47,47,47,50,50,50,8,8,8,138.6007,-34.9285,South Australia,Australia - South Australia
Philippines,2020-03-20,204,204,204,230,230,230,13,13,13,122.0,13.0,,Philippines
Mexico,2020-03-20,159,159,159,164,164,164,46,46,46,-102.5528,23.6345,,Mexico
Russia,2020-03-20,243,243,243,253,253,253,54,54,54,90.0,60.0,,Russia
Albania,2020-03-20,68,68,68,70,70,70,6,6,6,20.1683,41.1533,,Albania
Japan,2020-03-20,739,739,739,963,963,963,39,39,39,138.0,36.0,,Japan
Iran,2020-03-20,11466,11466,11466,19644,19644,19644,1237,1237,1237,53.0,32.0,,Iran
United Kingdom,2020-03-20,3741,3741,3741,3983,3983,3983,1294,1294,1294,-3.4360000000000004,55.3781,,United Kingdom
Canada,2020-03-20,140,140,140,146,146,146,27,27,27,-116.5765,53.9333,Alberta,Canada - Alberta
Australia,2020-03-20,63,63,63,64,64,64,12,12,12,115.8605,-31.9505,Western Australia,Australia - Western Australia
Brazil,2020-03-20,780,780,780,793,793,793,172,172,172,-51.9253,-14.235,,Brazil
Morocco,2020-03-20,73,73,73,77,77,77,14,14,14,-7.0926,31.7917,,Morocco
Australia,2020-03-20,113,113,113,121,121,121,0,0,0,144.9631,-37.8136,Victoria,Australia - Victoria
Uruguay,2020-03-20,94,94,94,94,94,94,15,15,15,-55.7658,-32.5228,,Uruguay
Netherlands,2020-03-20,2886,2886,2886,2994,2994,2994,534,534,534,5.2913,52.1326,,Netherlands
Israel,2020-03-20,515,515,515,529,529,529,102,102,102,35.0,31.0,,Israel
Canada,2020-03-20,258,258,258,271,271,271,40,40,40,-123.1207,49.2827,British Columbia,Canada - British Columbia
United Kingdom,2020-03-20,8,8,8,10,10,10,0,0,0,-5.3536,36.1408,Gibraltar,United Kingdom - Gibraltar
Moldova,2020-03-20,64,64,64,66,66,66,17,17,17,28.3699,47.4116,,Moldova
Senegal,2020-03-20,36,36,36,38,38,38,7,7,7,-14.4524,14.4974,,Senegal
South Africa,2020-03-20,202,202,202,202,202,202,52,52,52,22.9375,-30.5595,,South Africa
Malta,2020-03-20,62,62,62,64,64,64,11,11,11,14.3754,35.9375,,Malta
Latvia,2020-03-20,110,110,110,111,111,111,25,25,25,24.6032,56.8796,,Latvia
Slovenia,2020-03-20,340,340,340,341,341,341,55,55,55,14.9955,46.1512,,Slovenia
Portugal,2020-03-20,1009,1009,1009,1020,1020,1020,235,235,235,-8.2245,39.3999,,Portugal
Poland,2020-03-20,419,419,419,425,425,425,70,70,70,19.1451,51.9194,,Poland
Australia,2020-03-20,176,176,176,184,184,184,40,40,40,153.4,-28.0167,Queensland,Australia - Queensland
Lebanon,2020-03-20,155,155,155,163,163,163,6,6,6,35.8623,33.8547,,Lebanon
US,2020-03-20,18709,18709,18709,19100,19100,19100,5423,5423,5423,-95.7129,37.0902,,US
Burkina Faso,2020-03-20,39,39,39,40,40,40,7,7,7,-1.5616,12.2383,,Burkina Faso
Jordan,2020-03-20,84,84,84,85,85,85,16,16,16,36.51,31.24,,Jordan
Austria,2020-03-20,2373,2373,2373,2388,2388,2388,375,375,375,14.5501,47.5162,,Austria
Slovakia,2020-03-20,136,136,136,137,137,137,14,14,14,19.699,48.669,,Slovakia
Lithuania,2020-03-20,48,48,48,49,49,49,13,13,13,23.8813,55.1694,,Lithuania
Luxembourg,2020-03-20,480,480,480,484,484,484,149,149,149,6.1296,49.8153,,Luxembourg
Kazakhstan,2020-03-20,46,46,46,49,49,49,5,5,5,66.9237,48.0196,,Kazakhstan
Bulgaria,2020-03-20,124,124,124,127,127,127,33,33,33,25.4858,42.7339,,Bulgaria
Malaysia,2020-03-20,940,940,940,1030,1030,1030,130,130,130,112.5,2.5,,Malaysia
San Marino,2020-03-20,126,126,126,144,144,144,25,25,25,12.4578,43.9424,,San Marino
Singapore,2020-03-20,261,261,261,385,385,385,40,40,40,103.8333,1.2833,,Singapore
"Korea, South",2020-03-20,7018,7018,7018,8652,8652,8652,87,87,87,128.0,36.0,,"Korea, South"
Spain,2020-03-20,17779,17779,17779,20410,20410,20410,2447,2447,2447,-4.0,40.0,,Spain
Serbia,2020-03-20,133,133,133,135,135,135,32,32,32,21.0059,44.0165,,Serbia
Kuwait,2020-03-20,141,141,141,159,159,159,11,11,11,47.75,29.5,,Kuwait
Saudi Arabia,2020-03-20,336,336,336,344,344,344,70,70,70,45.0,24.0,,Saudi Arabia
North Macedonia,2020-03-20,66,66,66,67,67,67,19,19,19,21.7453,41.6086,,North Macedonia
Norway,2020-03-20,1906,1906,1906,1914,1914,1914,168,168,168,8.4689,60.472,,Norway
Belgium,2020-03-20,2219,2219,2219,2257,2257,2257,462,462,462,4.0,50.8333,,Belgium
Ireland,2020-03-20,675,675,675,683,683,683,126,126,126,-7.6921,53.1424,,Ireland
Australia,2020-03-20,7,7,7,10,10,10,0,0,0,145.9707,-41.4545,Tasmania,Australia - Tasmania
Bahrain,2020-03-20,184,184,184,285,285,285,7,7,7,50.55,26.0275,,Bahrain
Panama,2020-03-20,136,136,136,137,137,137,28,28,28,-80.7821,8.538,,Panama
Oman,2020-03-20,36,36,36,48,48,48,0,0,0,57.0,21.0,,Oman
Qatar,2020-03-20,460,460,460,470,470,470,10,10,10,51.1839,25.3548,,Qatar
Azerbaijan,2020-03-20,37,37,37,44,44,44,0,0,0,47.5769,40.1431,,Azerbaijan
Australia,2020-03-20,343,343,343,353,353,353,46,46,46,151.2093,-33.8688,New South Wales,Australia - New South Wales
Peru,2020-03-20,230,230,230,234,234,234,0,0,0,-75.0152,-9.19,,Peru
Romania,2020-03-20,283,283,283,308,308,308,31,31,31,24.9668,45.9432,,Romania
Algeria,2020-03-20,47,47,47,90,90,90,3,3,3,1.6596,28.0339,,Algeria
New Zealand,2020-03-20,39,39,39,39,39,39,11,11,11,174.886,-40.9006,,New Zealand
Bosnia and Herzegovina,2020-03-20,87,87,87,89,89,89,26,26,26,17.6791,43.9159,,Bosnia and Herzegovina
Iraq,2020-03-20,142,142,142,208,208,208,16,16,16,44.0,33.0,,Iraq
Uzbekistan,2020-03-20,33,33,33,33,33,33,10,10,10,64.5853,41.3775,,Uzbekistan
Algeria,2020-03-21,92,92,92,139,139,139,49,49,49,1.6596,28.0339,,Algeria
Bahrain,2020-03-21,179,179,179,305,305,305,20,20,20,50.55,26.0275,,Bahrain
Norway,2020-03-21,2110,2110,2110,2118,2118,2118,204,204,204,8.4689,60.472,,Norway
Turkey,2020-03-21,661,661,661,670,670,670,311,311,311,35.2433,38.9637,,Turkey
Luxembourg,2020-03-21,662,662,662,670,670,670,186,186,186,6.1296,49.8153,,Luxembourg
Taiwan*,2020-03-21,123,123,123,153,153,153,18,18,18,121.0,23.7,,Taiwan*
Cuba,2020-03-21,20,20,20,21,21,21,5,5,5,-80.0,22.0,,Cuba
Latvia,2020-03-21,123,123,123,124,124,124,13,13,13,24.6032,56.8796,,Latvia
North Macedonia,2020-03-21,84,84,84,85,85,85,18,18,18,21.7453,41.6086,,North Macedonia
Malaysia,2020-03-21,1065,1065,1065,1183,1183,1183,153,153,153,112.5,2.5,,Malaysia
Canada,2020-03-21,369,369,369,377,377,377,69,69,69,-85.3232,51.2538,Ontario,Canada - Ontario
Armenia,2020-03-21,159,159,159,160,160,160,24,24,24,45.0382,40.0691,,Armenia
Singapore,2020-03-21,290,290,290,432,432,432,47,47,47,103.8333,1.2833,,Singapore
San Marino,2020-03-21,120,120,120,144,144,144,0,0,0,12.4578,43.9424,,San Marino
Bulgaria,2020-03-21,157,157,157,163,163,163,36,36,36,25.4858,42.7339,,Bulgaria
Denmark,2020-03-21,92,92,92,92,92,92,12,12,12,-6.9118,61.8926,Faroe Islands,Denmark - Faroe Islands
Cote d'Ivoire,2020-03-21,13,13,13,14,14,14,5,5,5,-5.5471,7.54,,Cote d'Ivoire
France,2020-03-21,13708,13708,13708,14282,14282,14282,1670,1670,1670,2.2137,46.2276,,France
