Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;Total Recovered;Active Cases;New Cases;New Deaths;New Recovered
21.0079;10.9408;;Mauritania;2020-02-26;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-02-27;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-02-28;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-02-29;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-01;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-02;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-03;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-04;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-05;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-06;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-07;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-08;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-09;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-10;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-11;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-12;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-13;0;0;0;0;0;0;0
21.0079;10.9408;;Mauritania;2020-03-14;1;0;0;1;1;0;0
21.0079;10.9408;;Mauritania;2020-03-15;1;0;0;1;0;0;0
21.0079;10.9408;;Mauritania;2020-03-16;1;0;0;1;0;0;0
21.0079;10.9408;;Mauritania;2020-03-17;1;0;0;1;0;0;0
21.0079;10.9408;;Mauritania;2020-03-18;1;0;0;1;0;0;0
21.0079;10.9408;;Mauritania;2020-03-19;2;0;0;2;1;0;0
21.0079;10.9408;;Mauritania;2020-03-20;2;0;0;2;0;0;0
21.0079;10.9408;;Mauritania;2020-03-21;2;0;0;2;0;0;0
21.0079;10.9408;;Mauritania;2020-03-22;2;0;0;2;0;0;0
21.0079;10.9408;;Mauritania;2020-03-23;2.0;0.0;0.0;2.0;0.0;0.0;0.0
-1.9403;29.8739;;Rwanda;2020-01-22;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-23;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-24;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-25;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-26;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-27;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-28;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-29;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-30;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-01-31;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-01;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-02;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-03;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-04;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-05;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-06;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-07;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-08;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-09;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-10;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-11;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-12;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-13;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-14;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-15;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-16;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-17;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-18;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-19;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-20;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-21;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-22;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-23;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-24;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-25;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-26;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-27;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-28;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-02-29;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-01;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-02;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-03;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-04;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-05;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-06;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-07;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-08;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-09;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-10;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-11;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-12;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-13;0;0;0;0;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-14;1;0;0;1;1;0;0
-1.9403;29.8739;;Rwanda;2020-03-15;1;0;0;1;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-16;5;0;0;5;4;0;0
-1.9403;29.8739;;Rwanda;2020-03-17;7;0;0;7;2;0;0
-1.9403;29.8739;;Rwanda;2020-03-18;8;0;0;8;1;0;0
-1.9403;29.8739;;Rwanda;2020-03-19;8;0;0;8;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-20;17;0;0;17;9;0;0
-1.9403;29.8739;;Rwanda;2020-03-21;17;0;0;17;0;0;0
-1.9403;29.8739;;Rwanda;2020-03-22;19;0;0;19;2;0;0
-1.9403;29.8739;;Rwanda;2020-03-23;19.0;0.0;0.0;19.0;0.0;0.0;0.0
13.9094;-60.9789;;Saint Lucia;2020-01-22;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-23;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-24;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-25;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-26;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-27;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-28;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-29;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-30;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-01-31;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-01;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-02;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-03;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-04;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-05;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-06;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-07;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-08;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-09;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-10;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-11;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-12;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-13;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-14;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-15;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-16;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-17;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-18;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-19;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-20;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-21;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-22;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-23;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-24;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-25;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-26;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-27;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-28;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-02-29;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-01;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-02;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-03;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-04;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-05;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-06;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-07;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-08;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-09;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-10;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-11;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-12;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-13;0;0;0;0;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-14;1;0;0;1;1;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-15;2;0;0;2;1;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-16;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-17;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-18;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-19;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-20;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-21;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-22;2;0;0;2;0;0;0
13.9094;-60.9789;;Saint Lucia;2020-03-23;2.0;0.0;0.0;2.0;0.0;0.0;0.0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-22;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-23;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-24;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-25;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-26;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-27;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-28;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-29;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-30;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-31;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-01;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-02;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-03;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-04;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-05;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-06;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-07;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-08;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-09;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-10;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-11;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-12;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-13;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-14;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-15;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-16;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-17;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-18;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-19;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-20;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-21;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-22;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-23;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-24;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-25;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-26;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-27;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-28;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-29;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-01;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-02;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-03;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-04;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-05;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-06;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-07;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-08;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-09;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-10;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-11;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-12;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-13;0;0;0;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-14;1;0;0;1;1;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-15;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-16;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-17;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-18;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-19;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-20;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-21;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-22;1;0;0;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-23;1.0;0.0;0.0;1.0;0.0;0.0;0.0
3.9193;-56.0278;;Suriname;2020-01-22;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-23;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-24;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-25;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-26;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-27;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-28;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-29;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-30;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-01-31;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-01;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-02;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-03;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-04;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-05;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-06;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-07;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-08;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-09;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-10;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-11;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-12;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-13;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-14;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-15;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-16;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-17;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-18;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-19;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-20;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-21;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-22;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-23;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-24;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-25;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-26;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-27;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-28;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-02-29;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-01;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-02;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-03;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-04;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-05;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-06;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-07;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-08;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-09;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-10;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-11;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-12;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-13;0;0;0;0;0;0;0
3.9193;-56.0278;;Suriname;2020-03-14;1;0;0;1;1;0;0
3.9193;-56.0278;;Suriname;2020-03-15;1;0;0;1;0;0;0
3.9193;-56.0278;;Suriname;2020-03-16;1;0;0;1;0;0;0
3.9193;-56.0278;;Suriname;2020-03-17;1;0;0;1;0;0;0
3.9193;-56.0278;;Suriname;2020-03-18;1;0;0;1;0;0;0
3.9193;-56.0278;;Suriname;2020-03-19;1;0;0;1;0;0;0
3.9193;-56.0278;;Suriname;2020-03-20;4;0;0;4;3;0;0
3.9193;-56.0278;;Suriname;2020-03-21;4;0;0;4;0;0;0
3.9193;-56.0278;;Suriname;2020-03-22;5;0;0;5;1;0;0
3.9193;-56.0278;;Suriname;2020-03-23;5.0;0.0;0.0;5.0;0.0;0.0;0.0
3.9339;-53.1258;French Guiana;France;2020-01-22;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-23;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-24;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-25;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-26;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-27;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-28;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-29;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-30;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-01-31;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-01;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-02;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-03;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-04;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-05;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-06;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-07;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-08;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-09;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-10;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-11;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-12;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-13;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-14;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-15;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-16;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-17;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-18;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-19;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-20;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-21;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-22;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-23;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-24;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-25;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-26;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-27;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-28;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-02-29;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-01;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-02;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-03;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-04;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-05;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-06;0;0;0;0;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-07;5;0;0;5;5;0;0
3.9339;-53.1258;French Guiana;France;2020-03-08;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-09;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-10;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-11;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-12;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-13;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-14;5;0;0;5;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-15;7;0;0;7;2;0;0
3.9339;-53.1258;French Guiana;France;2020-03-16;11;0;0;11;4;0;0
3.9339;-53.1258;French Guiana;France;2020-03-17;11;0;0;11;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-18;11;0;0;11;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-19;11;0;0;11;0;0;0
3.9339;-53.1258;French Guiana;France;2020-03-20;15;0;0;15;4;0;0
3.9339;-53.1258;French Guiana;France;2020-03-21;18;0;0;18;3;0;0
3.9339;-53.1258;French Guiana;France;2020-03-22;18;0;6;12;0;0;6
3.9339;-53.1258;French Guiana;France;2020-03-23;0.0;0.0;0.0;0.0;0;0.0;0
13.4443;144.7937;Guam;US;2020-01-22;0;0;0;0;0;0;0
