Lat;Lang;Province;Country;Date;Total Confirmed Cases;Total Deaths;New Cases;New Deaths
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-27;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-28;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-29;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-30;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-01-31;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-01;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-02;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-03;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-04;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-05;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-06;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-07;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-08;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-09;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-10;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-11;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-12;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-13;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-14;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-15;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-16;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-17;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-18;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-19;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-20;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-21;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-22;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-23;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-24;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-25;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-26;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-27;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-28;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-02-29;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-01;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-02;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-03;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-04;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-05;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-06;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-07;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-08;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-09;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-10;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-11;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-12;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-13;0;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-14;1;0;1;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-15;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-16;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-17;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-18;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-19;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-20;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-21;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-22;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-23;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-24;1;0;0;0
12.9843;-61.2872;;Saint Vincent and the Grenadines;2020-03-25;1;0;0;0
43.9424;12.4578;;San Marino;2020-01-22;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-23;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-24;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-25;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-26;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-27;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-28;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-29;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-30;0;0;0;0
43.9424;12.4578;;San Marino;2020-01-31;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-01;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-02;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-03;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-04;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-05;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-06;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-07;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-08;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-09;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-10;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-11;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-12;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-13;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-14;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-15;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-16;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-17;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-18;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-19;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-20;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-21;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-22;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-23;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-24;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-25;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-26;0;0;0;0
43.9424;12.4578;;San Marino;2020-02-27;1;0;1;0
43.9424;12.4578;;San Marino;2020-02-28;1;0;0;0
43.9424;12.4578;;San Marino;2020-02-29;1;0;0;0
43.9424;12.4578;;San Marino;2020-03-01;1;0;0;0
43.9424;12.4578;;San Marino;2020-03-02;8;0;7;0
43.9424;12.4578;;San Marino;2020-03-03;10;1;2;1
43.9424;12.4578;;San Marino;2020-03-04;16;1;6;0
43.9424;12.4578;;San Marino;2020-03-05;21;1;5;0
43.9424;12.4578;;San Marino;2020-03-06;21;1;0;0
43.9424;12.4578;;San Marino;2020-03-07;23;1;2;0
43.9424;12.4578;;San Marino;2020-03-08;36;1;13;0
43.9424;12.4578;;San Marino;2020-03-09;36;1;0;0
43.9424;12.4578;;San Marino;2020-03-10;51;2;15;1
43.9424;12.4578;;San Marino;2020-03-11;62;2;11;0
43.9424;12.4578;;San Marino;2020-03-12;69;3;7;1
43.9424;12.4578;;San Marino;2020-03-13;80;5;11;2
43.9424;12.4578;;San Marino;2020-03-14;80;5;0;0
43.9424;12.4578;;San Marino;2020-03-15;101;5;21;0
43.9424;12.4578;;San Marino;2020-03-16;109;7;8;2
43.9424;12.4578;;San Marino;2020-03-17;109;7;0;0
43.9424;12.4578;;San Marino;2020-03-18;119;11;10;4
43.9424;12.4578;;San Marino;2020-03-19;119;11;0;0
43.9424;12.4578;;San Marino;2020-03-20;144;14;25;3
43.9424;12.4578;;San Marino;2020-03-21;144;20;0;6
43.9424;12.4578;;San Marino;2020-03-22;175;20;31;0
43.9424;12.4578;;San Marino;2020-03-23;187;20;12;0
43.9424;12.4578;;San Marino;2020-03-24;187;21;0;1
43.9424;12.4578;;San Marino;2020-03-25;208;21;21;0
24.0;45.0;;Saudi Arabia;2020-01-22;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-23;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-24;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-25;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-26;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-27;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-28;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-29;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-30;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-01-31;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-01;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-02;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-03;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-04;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-05;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-06;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-07;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-08;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-09;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-10;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-11;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-12;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-13;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-14;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-15;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-16;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-17;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-18;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-19;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-20;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-21;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-22;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-23;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-24;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-25;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-26;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-27;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-28;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-02-29;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-01;0;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-02;1;0;1;0
24.0;45.0;;Saudi Arabia;2020-03-03;1;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-04;1;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-05;5;0;4;0
24.0;45.0;;Saudi Arabia;2020-03-06;5;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-07;5;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-08;11;0;6;0
24.0;45.0;;Saudi Arabia;2020-03-09;15;0;4;0
24.0;45.0;;Saudi Arabia;2020-03-10;20;0;5;0
24.0;45.0;;Saudi Arabia;2020-03-11;21;0;1;0
24.0;45.0;;Saudi Arabia;2020-03-12;45;0;24;0
24.0;45.0;;Saudi Arabia;2020-03-13;86;0;41;0
24.0;45.0;;Saudi Arabia;2020-03-14;103;0;17;0
24.0;45.0;;Saudi Arabia;2020-03-15;103;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-16;118;0;15;0
24.0;45.0;;Saudi Arabia;2020-03-17;171;0;53;0
24.0;45.0;;Saudi Arabia;2020-03-18;171;0;0;0
24.0;45.0;;Saudi Arabia;2020-03-19;274;0;103;0
24.0;45.0;;Saudi Arabia;2020-03-20;344;0;70;0
24.0;45.0;;Saudi Arabia;2020-03-21;392;0;48;0
24.0;45.0;;Saudi Arabia;2020-03-22;511;0;119;0
24.0;45.0;;Saudi Arabia;2020-03-23;562;0;51;0
24.0;45.0;;Saudi Arabia;2020-03-24;767;1;205;1
24.0;45.0;;Saudi Arabia;2020-03-25;900;2;133;1
14.4974;-14.4524;;Senegal;2020-01-22;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-23;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-24;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-25;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-26;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-27;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-28;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-29;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-30;0;0;0;0
14.4974;-14.4524;;Senegal;2020-01-31;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-01;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-02;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-03;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-04;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-05;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-06;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-07;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-08;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-09;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-10;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-11;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-12;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-13;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-14;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-15;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-16;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-17;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-18;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-19;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-20;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-21;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-22;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-23;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-24;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-25;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-26;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-27;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-28;0;0;0;0
14.4974;-14.4524;;Senegal;2020-02-29;0;0;0;0
14.4974;-14.4524;;Senegal;2020-03-01;0;0;0;0
14.4974;-14.4524;;Senegal;2020-03-02;1;0;1;0
14.4974;-14.4524;;Senegal;2020-03-03;2;0;1;0
14.4974;-14.4524;;Senegal;2020-03-04;4;0;2;0
14.4974;-14.4524;;Senegal;2020-03-05;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-06;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-07;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-08;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-09;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-10;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-11;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-12;4;0;0;0
14.4974;-14.4524;;Senegal;2020-03-13;10;0;6;0
14.4974;-14.4524;;Senegal;2020-03-14;10;0;0;0
14.4974;-14.4524;;Senegal;2020-03-15;24;0;14;0
14.4974;-14.4524;;Senegal;2020-03-16;24;0;0;0
14.4974;-14.4524;;Senegal;2020-03-17;26;0;2;0
14.4974;-14.4524;;Senegal;2020-03-18;31;0;5;0
14.4974;-14.4524;;Senegal;2020-03-19;31;0;0;0
14.4974;-14.4524;;Senegal;2020-03-20;38;0;7;0
14.4974;-14.4524;;Senegal;2020-03-21;47;0;9;0
14.4974;-14.4524;;Senegal;2020-03-22;67;0;20;0
14.4974;-14.4524;;Senegal;2020-03-23;79;0;12;0
14.4974;-14.4524;;Senegal;2020-03-24;86;0;7;0
14.4974;-14.4524;;Senegal;2020-03-25;99;0;13;0
44.0165;21.0059;;Serbia;2020-01-22;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-23;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-24;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-25;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-26;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-27;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-28;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-29;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-30;0;0;0;0
44.0165;21.0059;;Serbia;2020-01-31;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-01;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-02;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-03;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-04;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-05;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-06;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-07;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-08;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-09;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-10;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-11;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-12;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-13;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-14;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-15;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-16;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-17;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-18;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-19;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-20;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-21;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-22;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-23;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-24;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-25;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-26;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-27;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-28;0;0;0;0
44.0165;21.0059;;Serbia;2020-02-29;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-01;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-02;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-03;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-04;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-05;0;0;0;0
44.0165;21.0059;;Serbia;2020-03-06;1;0;1;0
44.0165;21.0059;;Serbia;2020-03-07;1;0;0;0
44.0165;21.0059;;Serbia;2020-03-08;1;0;0;0
44.0165;21.0059;;Serbia;2020-03-09;1;0;0;0
44.0165;21.0059;;Serbia;2020-03-10;5;0;4;0
44.0165;21.0059;;Serbia;2020-03-11;12;0;7;0
44.0165;21.0059;;Serbia;2020-03-12;19;0;7;0
44.0165;21.0059;;Serbia;2020-03-13;35;0;16;0
44.0165;21.0059;;Serbia;2020-03-14;46;0;11;0
44.0165;21.0059;;Serbia;2020-03-15;48;0;2;0
44.0165;21.0059;;Serbia;2020-03-16;55;0;7;0
44.0165;21.0059;;Serbia;2020-03-17;65;0;10;0
44.0165;21.0059;;Serbia;2020-03-18;83;0;18;0
44.0165;21.0059;;Serbia;2020-03-19;103;0;20;0
44.0165;21.0059;;Serbia;2020-03-20;135;1;32;1
44.0165;21.0059;;Serbia;2020-03-21;171;1;36;0
44.0165;21.0059;;Serbia;2020-03-22;222;2;51;1
44.0165;21.0059;;Serbia;2020-03-23;249;3;27;1
44.0165;21.0059;;Serbia;2020-03-24;303;3;54;0
44.0165;21.0059;;Serbia;2020-03-25;384;4;81;1
-4.6796;55.492;;Seychelles;2020-01-22;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-23;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-24;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-25;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-26;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-27;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-28;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-29;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-30;0;0;0;0
-4.6796;55.492;;Seychelles;2020-01-31;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-01;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-02;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-03;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-04;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-05;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-06;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-07;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-08;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-09;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-10;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-11;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-12;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-13;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-14;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-15;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-16;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-17;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-18;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-19;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-20;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-21;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-22;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-23;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-24;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-25;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-26;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-27;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-28;0;0;0;0
-4.6796;55.492;;Seychelles;2020-02-29;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-01;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-02;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-03;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-04;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-05;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-06;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-07;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-08;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-09;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-10;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-11;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-12;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-13;0;0;0;0
-4.6796;55.492;;Seychelles;2020-03-14;2;0;2;0
-4.6796;55.492;;Seychelles;2020-03-15;2;0;0;0
-4.6796;55.492;;Seychelles;2020-03-16;3;0;1;0
-4.6796;55.492;;Seychelles;2020-03-17;4;0;1;0
-4.6796;55.492;;Seychelles;2020-03-18;4;0;0;0
-4.6796;55.492;;Seychelles;2020-03-19;6;0;2;0
-4.6796;55.492;;Seychelles;2020-03-20;7;0;1;0
-4.6796;55.492;;Seychelles;2020-03-21;7;0;0;0
-4.6796;55.492;;Seychelles;2020-03-22;7;0;0;0
-4.6796;55.492;;Seychelles;2020-03-23;7;0;0;0
-4.6796;55.492;;Seychelles;2020-03-24;7;0;0;0
-4.6796;55.492;;Seychelles;2020-03-25;7;0;0;0
1.2833;103.8333;;Singapore;2020-01-22;0;0;0;0
1.2833;103.8333;;Singapore;2020-01-23;1;0;1;0
1.2833;103.8333;;Singapore;2020-01-24;3;0;2;0
1.2833;103.8333;;Singapore;2020-01-25;3;0;0;0
1.2833;103.8333;;Singapore;2020-01-26;4;0;1;0
1.2833;103.8333;;Singapore;2020-01-27;5;0;1;0
1.2833;103.8333;;Singapore;2020-01-28;7;0;2;0
1.2833;103.8333;;Singapore;2020-01-29;7;0;0;0
1.2833;103.8333;;Singapore;2020-01-30;10;0;3;0
1.2833;103.8333;;Singapore;2020-01-31;13;0;3;0
1.2833;103.8333;;Singapore;2020-02-01;16;0;3;0
1.2833;103.8333;;Singapore;2020-02-02;18;0;2;0
1.2833;103.8333;;Singapore;2020-02-03;18;0;0;0
1.2833;103.8333;;Singapore;2020-02-04;24;0;6;0
1.2833;103.8333;;Singapore;2020-02-05;28;0;4;0
1.2833;103.8333;;Singapore;2020-02-06;28;0;0;0
1.2833;103.8333;;Singapore;2020-02-07;30;0;2;0
1.2833;103.8333;;Singapore;2020-02-08;33;0;3;0
1.2833;103.8333;;Singapore;2020-02-09;40;0;7;0
1.2833;103.8333;;Singapore;2020-02-10;45;0;5;0
1.2833;103.8333;;Singapore;2020-02-11;47;0;2;0
1.2833;103.8333;;Singapore;2020-02-12;50;0;3;0
1.2833;103.8333;;Singapore;2020-02-13;58;0;8;0
1.2833;103.8333;;Singapore;2020-02-14;67;0;9;0
1.2833;103.8333;;Singapore;2020-02-15;72;0;5;0
1.2833;103.8333;;Singapore;2020-02-16;75;0;3;0
1.2833;103.8333;;Singapore;2020-02-17;77;0;2;0
1.2833;103.8333;;Singapore;2020-02-18;81;0;4;0
1.2833;103.8333;;Singapore;2020-02-19;84;0;3;0
1.2833;103.8333;;Singapore;2020-02-20;84;0;0;0
1.2833;103.8333;;Singapore;2020-02-21;85;0;1;0
1.2833;103.8333;;Singapore;2020-02-22;85;0;0;0
1.2833;103.8333;;Singapore;2020-02-23;89;0;4;0
1.2833;103.8333;;Singapore;2020-02-24;89;0;0;0
1.2833;103.8333;;Singapore;2020-02-25;91;0;2;0
1.2833;103.8333;;Singapore;2020-02-26;93;0;2;0
1.2833;103.8333;;Singapore;2020-02-27;93;0;0;0
1.2833;103.8333;;Singapore;2020-02-28;93;0;0;0
1.2833;103.8333;;Singapore;2020-02-29;102;0;9;0
1.2833;103.8333;;Singapore;2020-03-01;106;0;4;0
1.2833;103.8333;;Singapore;2020-03-02;108;0;2;0
